MutualFundId,MutualFundName,MutualFundCode,DowbloadEnabled,AMCId,inDate
251,FMP 1169D February 2017 (1) Series 37 - Regular - Normal Dividend,140587,0,33,2020-07-14 00:00:00
252,FMP 1169D February 2017 (1) Series 37 - Regular - Growth,140588,0,33,2020-07-14 00:00:00
253,FMP 1169D February 2017 (1) Series 37 - Direct - Quaterly Dividend,140586,0,33,2020-07-14 00:00:00
254,FMP 1169D February 2017 (1) Series 37 - Direct - Normal Dividend,140590,0,33,2020-07-14 00:00:00
255,HDFC FMP 1166D May 2017 (1) - Direct Option -  Growth Option,141381,0,33,2020-07-14 00:00:00
256,HDFC FMP 1166D May 2017 (1) - Direct Option -  Quarterly Dividend Option,141382,0,33,2020-07-14 00:00:00
257,HDFC FMP 1166D May 2017 (1) - Regular Option -  Dividend Option,141383,0,33,2020-07-14 00:00:00
258,HDFC FMP 1166D May 2017 (1) - Regular Option -  Growth Option,141384,0,33,2020-07-14 00:00:00
259,HDFC FMP 1166D May 2017 (1) - Regular Option -  Quarterly Dividend Option,141385,0,33,2020-07-14 00:00:00
260,HDFC FMP 1168D February 2016 (1) - Direct Option - Dividend Option,136176,0,33,2020-07-14 00:00:00
261,HDFC FMP 1168D February 2016 (1) - Direct Option - Growth Option,136174,0,33,2020-07-14 00:00:00
262,HDFC FMP 1175D January 2019(1)-Direct Plan-Quarterly Div Option,146154,0,33,2020-07-14 00:00:00
263,HDFC FMP 1168D February 2016 (1) - Regular Option - Growth Option,136179,0,33,2020-07-14 00:00:00
264,HDFC FMP 1168D January 2019(1)-Direct Plan-Dividend Option,146276,0,33,2020-07-14 00:00:00
265,HDFC FMP 1168D January 2019(1)-Direct Plan-Growth Option,146277,0,33,2020-07-14 00:00:00
266,HDFC FMP 1168D January 2019(1)-Direct Plan-Quarterly Div Option,146278,0,33,2020-07-14 00:00:00
267,HDFC FMP 1168D January 2019(1)-Dividend Option,146279,0,33,2020-07-14 00:00:00
268,HDFC FMP 1168D January 2019(1)-Growth Option,146280,0,33,2020-07-14 00:00:00
269,HDFC FMP 1168D January 2019(1)-Quarterly Dividend Option,146281,0,33,2020-07-14 00:00:00
270,FMP 1169D February 2017 (1) Series 37 - Direct - Growth,140585,0,33,2020-07-14 00:00:00
271,HDFC FMP 1168D February 2016 (1) - Regular Option - Quarterly Dividend Option,136175,0,33,2020-07-14 00:00:00
272,HDFC FMP 1175D January 2019(1)-Dividend Option,146152,0,33,2020-07-14 00:00:00
273,HDFC FMP 1175D January 2019(1)-Growth Option,146153,0,33,2020-07-14 00:00:00
274,HDFC FMP 1175D January 2019(1)-Quarterly Dividend Option,146156,0,33,2020-07-14 00:00:00
275,HDFC FMP 1182D January 2019(1)-Dividend Option,146146,0,33,2020-07-14 00:00:00
276,HDFC FMP 1182D January 2019(1)-Growth Option,146147,0,33,2020-07-14 00:00:00
277,HDFC FMP 1182D January 2019(1)-Quarterly Dividend Option,146144,0,33,2020-07-14 00:00:00
278,HDFC FMP 1183D April 2018 (1) - DIRECT OPTION - DIVIDEND OPTION,143156,0,33,2020-07-14 00:00:00
279,HDFC FMP 1183D April 2018 (1) - DIRECT OPTION - GROWTH OPTION,143160,0,33,2020-07-14 00:00:00
280,HDFC FMP 1183D April 2018 (1) - DIRECT OPTION - QUARTERLY DIVIDEND OPTION,143157,0,33,2020-07-14 00:00:00
281,HDFC FMP 1183D April 2018 (1) - REGULAR OPTION - DIVIDEND OPTION,143158,0,33,2020-07-14 00:00:00
282,HDFC FMP 1182D January 2019(1)-Direct Plan-Quarterly Div Option,146148,0,33,2020-07-14 00:00:00
283,HDFC FMP 1183D April 2018 (1) - REGULAR OPTION - GROWTH OPTION,143161,0,33,2020-07-14 00:00:00
284,HDFC FMP 1188D March 2017 (1) - Direct Option -  Dividend Option,141127,0,33,2020-07-14 00:00:00
285,HDFC FMP 1188D March 2017 (1) - Direct Option -  Growth Option,141132,0,33,2020-07-14 00:00:00
286,HDFC FMP 1188D March 2017 (1) - Direct Option -  Quarterly Dividend Option,141128,0,33,2020-07-14 00:00:00
287,HDFC FMP 1188D March 2017 (1) - Regular Option -  Dividend Option,141129,0,33,2020-07-14 00:00:00
288,HDFC FMP 1188D March 2017 (1) - Regular Option -  Growth Option,141130,0,33,2020-07-14 00:00:00
289,HDFC FMP 1188D March 2017 (1) - Regular Option -  Quarterly Dividend Option,141131,0,33,2020-07-14 00:00:00
290,HDFC FMP 1190D January 2019(1)-Direct Plan-Dividend Option,146055,0,33,2020-07-14 00:00:00
291,HDFC FMP 1183D April 2018 (1) - REGULAR OPTION - QUARTERLY DIVIDEND OPTION,143159,0,33,2020-07-14 00:00:00
292,HDFC FMP 1113D August 2018 (1) - Regular Option - Dividend Option,144562,0,33,2020-07-14 00:00:00
293,HDFC FMP 1182D January 2019(1)-Direct Plan-Growth Option,146145,0,33,2020-07-14 00:00:00
294,HDFC FMP 1181D April 2018 (1)-Growth Option-Direct Plan,143230,0,33,2020-07-14 00:00:00
295,HDFC FMP 1177D March 2018 (1)-Direct Option-Dividend Option,143053,0,33,2020-07-14 00:00:00
296,HDFC FMP 1177D March 2018 (1)-Direct Option-Growth Option,143054,0,33,2020-07-14 00:00:00
297,HDFC FMP 1177D March 2018 (1)-Direct Option-Quarterly Dividend Option,143055,0,33,2020-07-14 00:00:00
298,HDFC FMP 1177D March 2018 (1)-Regular Option-Dividend Option,143058,0,33,2020-07-14 00:00:00
299,HDFC FMP 1177D March 2018 (1)-Regular Option-Growth Option,143056,0,33,2020-07-14 00:00:00
300,HDFC FMP 1177D March 2018 (1)-Regular Option-Quarterly Dividend Option,143057,0,33,2020-07-14 00:00:00
301,HDFC FMP 1178D February 2017 (1) - Direct Option -  Dividend Option,140665,0,33,2020-07-14 00:00:00
302,HDFC FMP 1181D April 2018 (1)-Quarterly Dividend Option,143229,0,33,2020-07-14 00:00:00
303,HDFC FMP 1178D February 2017 (1) - Direct Option -  Growth Option,140666,0,33,2020-07-14 00:00:00
304,HDFC FMP 1178D February 2017 (1) - Regular Option -  Dividend Option,140668,0,33,2020-07-14 00:00:00
305,HDFC FMP 1178D February 2017 (1) - Regular Option -  Growth Option,140669,0,33,2020-07-14 00:00:00
306,HDFC FMP 1178D February 2017 (1) - Regular Option - Quarterly Dividend Option,140670,0,33,2020-07-14 00:00:00
307,HDFC FMP 1181D April 2018 (1) - Quarterly Dividend Option - Direct Plan,143232,0,33,2020-07-14 00:00:00
308,HDFC FMP 1181D April 2018 (1)- Dividend Option,143227,0,33,2020-07-14 00:00:00
309,HDFC FMP 1181D April 2018 (1)-Dividend Option- Direct Plan,143231,0,33,2020-07-14 00:00:00
310,HDFC FMP 1181D April 2018 (1)-Growth Option,143228,0,33,2020-07-14 00:00:00
311,HDFC FMP 1178D February 2017 (1) - Direct Option -  Quarterly Dividend Option,140667,0,33,2020-07-14 00:00:00
312,HDFC FMP 1274D October 2018(1)-Quarterly Dividend Option,145302,0,33,2020-07-14 00:00:00
313,HDFC FMP 1113D August 2018 (1) - Direct Option - Quarterly Dividend Option,144561,0,33,2020-07-14 00:00:00
314,HDFC FMP 1113D August 2018 (1) - Direct Option - Dividend Option,144559,0,33,2020-07-14 00:00:00
315,DSP FMP Series - 237 - 36M - Regular Plan - Growth,144220,0,29,2020-07-14 00:00:00
316,DSP FMP Series - 238 - 36M - Direct Plan - Dividend Payout,144246,0,29,2020-07-14 00:00:00
317,DSP FMP Series - 238 - 36M - Direct Plan - Growth,144243,0,29,2020-07-14 00:00:00
318,DSP FMP Series - 238 - 36M - Regular Plan - Dividend Payout,144245,0,29,2020-07-14 00:00:00
319,DSP FMP Series - 238 - 36M - Regular Plan - Dividend Quarterly Payout,144242,0,29,2020-07-14 00:00:00
320,DSP FMP Series - 238 - 36M - Regular Plan - Growth,144241,0,29,2020-07-14 00:00:00
321,DSP FMP Series - 239 - 36M - Direct Plan - Growth,144299,0,29,2020-07-14 00:00:00
322,DSP FMP Series - 239 - 36M - Regular Plan - Dividend Payout,144296,0,29,2020-07-14 00:00:00
323,DSP FMP Series - 239 - 36M - Regular Plan - Growth,144295,0,29,2020-07-14 00:00:00
324,DSP FMP Series - 241 - 36M - Direct Plan - Dividend Quarterly Payout,144517,0,29,2020-07-14 00:00:00
325,DSP FMP Series - 241 - 36M - Direct Plan - Growth,144520,0,29,2020-07-14 00:00:00
326,DSP FMP Series - 241 - 36M - Regular Plan - Dividend Payout,144518,0,29,2020-07-14 00:00:00
327,DSP FMP Series - 241 - 36M - Regular Plan - Dividend Quarterly Payout,144519,0,29,2020-07-14 00:00:00
328,DSP FMP Series - 241 - 36M - Regular Plan - Growth,144516,0,29,2020-07-14 00:00:00
329,DSP FMP Series - 243 - 36M - Direct Plan - Dividend Payout,144631,0,29,2020-07-14 00:00:00
330,DSP FMP Series - 237 - 36M - Regular Plan - Dividend Quarterly Payout,144217,0,29,2020-07-14 00:00:00
331,DSP FMP Series - 237 - 36M - Regular Plan - Dividend Payout,144219,0,29,2020-07-14 00:00:00
332,DSP FMP Series - 237 - 36M - Direct Plan - Growth,144215,0,29,2020-07-14 00:00:00
333,DSP FMP Series - 237 - 36M - Direct Plan - Dividend Quarterly Payout,144218,0,29,2020-07-14 00:00:00
334,DSP FMP Series - 232 - 36M - Direct Plan - Growth,143696,0,29,2020-07-14 00:00:00
335,DSP FMP Series - 232 - 36M - Regular Plan - Dividend Payout,143698,0,29,2020-07-14 00:00:00
336,DSP FMP Series - 232 - 36M - Regular Plan - Growth,143700,0,29,2020-07-14 00:00:00
337,DSP FMP Series - 233 - 36M - Direct Plan - Growth,143854,0,29,2020-07-14 00:00:00
338,DSP FMP Series - 233 - 36M - Regular Plan - Dividend Payout,143852,0,29,2020-07-14 00:00:00
339,DSP FMP Series - 233 - 36M - Regular Plan - Dividend Quarterly Payout,143853,0,29,2020-07-14 00:00:00
340,DSP FMP Series - 233 - 36M - Regular Plan - Growth,143851,0,29,2020-07-14 00:00:00
341,DSP FMP Series - 243 - 36M - Direct Plan - Dividend Quarterly Payout,144632,0,29,2020-07-14 00:00:00
342,DSP FMP Series - 235 - 36M - Direct Plan - Growth,143940,0,29,2020-07-14 00:00:00
343,DSP FMP Series - 235 - 36M - Regular Plan - Dividend Quarterly Payout,143944,0,29,2020-07-14 00:00:00
344,DSP FMP Series - 235 - 36M - Regular Plan - Growth,143943,0,29,2020-07-14 00:00:00
345,DSP FMP Series - 236 - 36M - Direct Plan - Dividend Payout,144120,0,29,2020-07-14 00:00:00
346,DSP FMP Series - 236 - 36M - Direct Plan - Growth,144119,0,29,2020-07-14 00:00:00
347,DSP FMP Series - 236 - 36M - Regular Plan - Dividend Payout,144122,0,29,2020-07-14 00:00:00
348,DSP FMP Series - 236 - 36M - Regular Plan - Dividend Quarterly Payout,144123,0,29,2020-07-14 00:00:00
349,DSP FMP Series - 236 - 36M - Regular Plan - Growth,144124,0,29,2020-07-14 00:00:00
350,DSP FMP Series - 235 - 36M - Regular Plan - Dividend Payout,143939,0,29,2020-07-14 00:00:00
351,DSP FMP Series - 232 - 36M - Direct Plan - Dividend Payout,143697,0,29,2020-07-14 00:00:00
352,DSP FMP Series - 243 - 36M - Direct Plan - Growth,144633,0,29,2020-07-14 00:00:00
353,DSP FMP Series - 243 - 36M - Regular Plan - Dividend Quarterly Payout,144630,0,29,2020-07-14 00:00:00
354,Edelweiss Fixed Maturity Plan - Series 41 - Regular Plan - Growth,141059,0,30,2020-07-14 00:00:00
355,Edelweiss Fixed Maturity Plan - Series 49 - Direct Dividend,143979,0,30,2020-07-14 00:00:00
356,Edelweiss Fixed Maturity Plan - Series 49 - Direct Growth,143978,0,30,2020-07-14 00:00:00
357,Edelweiss Fixed Maturity Plan - Series 49 - Regular Dividend,143980,0,30,2020-07-14 00:00:00
358,Edelweiss Fixed Maturity Plan - Series 49 - Regular Growth,143981,0,30,2020-07-14 00:00:00
359,Edelweiss Fixed Maturity Plan - Series 55  - Regular Plan - Growth,146703,0,30,2020-07-14 00:00:00
360,Edelweiss Fixed Maturity Plan - Series 55 - Direct Plan - Dividend,146734,0,30,2020-07-14 00:00:00
361,Edelweiss Fixed Maturity Plan - Series 55 - Direct Plan - Growth,146733,0,30,2020-07-14 00:00:00
362,Edelweiss Fixed Maturity Plan - Series 55 - Regular Plan - Dividend,146732,0,30,2020-07-14 00:00:00
363,Franklin India Fixed Maturity Plans - Series 1 - Plan A (1108 days) - Dividend,141041,0,32,2020-07-14 00:00:00
364,Franklin India Fixed Maturity Plans - Series 1 - Plan A (1108 days) - Growth,141040,0,32,2020-07-14 00:00:00
365,Franklin India Fixed Maturity Plans - Series 1 - Plan A (1108 days) - Growth - Direct,141043,0,32,2020-07-14 00:00:00
366,Franklin India Fixed Maturity Plans - Series 1 - Plan B (1104 days) - Direct - Dividend,141334,0,32,2020-07-14 00:00:00
367,Franklin India Fixed Maturity Plans - Series 1 - Plan B (1104 days) - Direct - Growth,141335,0,32,2020-07-14 00:00:00
368,Franklin India Fixed Maturity Plans - Series 1 - Plan B (1104 days) - Dividend,141336,0,32,2020-07-14 00:00:00
369,Edelweiss Fixed Maturity Plan - Series 41 - Regular Plan - Dividend Payout,141058,0,30,2020-07-14 00:00:00
370,Edelweiss Fixed Maturity Plan - Series 41 - Direct Plan - Growth,141056,0,30,2020-07-14 00:00:00
371,Edelweiss Fixed Maturity Plan - Series 41 - Direct Plan - Dividend Payout,141057,0,30,2020-07-14 00:00:00
372,DSP FMP Series - 251 - 38M - Regular Plan - Growth,146744,0,29,2020-07-14 00:00:00
373,DSP FMP Series - 243 - 36M - Regular Plan - Growth,144628,0,29,2020-07-14 00:00:00
374,DSP FMP Series - 244 - 36M - Direct Plan - Dividend Payout,144824,0,29,2020-07-14 00:00:00
375,DSP FMP Series - 244 - 36M - Direct Plan - Dividend Quarterly Payout,144825,0,29,2020-07-14 00:00:00
376,DSP FMP Series - 244 - 36M - Direct Plan - Growth,144823,0,29,2020-07-14 00:00:00
377,DSP FMP Series - 244 - 36M - Regular Plan - Dividend Quarterly Payout,144822,0,29,2020-07-14 00:00:00
378,DSP FMP Series - 244 - 36M - Regular Plan - Growth,144820,0,29,2020-07-14 00:00:00
379,DSP FMP Series - 250 - 39M - Direct Plan - Dividend Payout,146463,0,29,2020-07-14 00:00:00
380,DSP FMP Series - 243 - 36M - Regular Plan - Dividend Payout,144629,0,29,2020-07-14 00:00:00
381,DSP FMP Series - 250 - 39M - Direct Plan - Dividend Quarterly Payout,146464,0,29,2020-07-14 00:00:00
382,DSP FMP Series - 250 - 39M - Regular Plan - Dividend Payout,146460,0,29,2020-07-14 00:00:00
383,DSP FMP Series - 250 - 39M - Regular Plan - Dividend Quarterly Payout,146461,0,29,2020-07-14 00:00:00
384,DSP FMP Series - 250 - 39M - Regular Plan - Growth,146459,0,29,2020-07-14 00:00:00
385,DSP FMP Series - 251 - 38M - Direct Plan - Dividend Payout,146742,0,29,2020-07-14 00:00:00
386,DSP FMP Series - 251 - 38M - Direct Plan - Growth,146741,0,29,2020-07-14 00:00:00
387,DSP FMP Series - 251 - 38M - Regular Plan - Dividend Payout,146739,0,29,2020-07-14 00:00:00
388,DSP FMP Series - 251 - 38M - Regular Plan - Dividend Quarterly Payout,146740,0,29,2020-07-14 00:00:00
389,DSP FMP Series - 250 - 39M - Direct Plan - Growth,146462,0,29,2020-07-14 00:00:00
390,Franklin India Fixed Maturity Plans - Series 1 - Plan B (1104 days) - Growth,141333,0,32,2020-07-14 00:00:00
391,DSP FMP Series - 227 - 39M - Regular Plan - Growth,143036,0,29,2020-07-14 00:00:00
392,DSP FMP Series - 227 - 39M - Regular Plan - Dividend Payout,143033,0,29,2020-07-14 00:00:00
393,DSP FMP - Series 210 - 36M - Regular Plan - Dividend - Quarterly Payout,141216,0,29,2020-07-14 00:00:00
394,DSP FMP - Series 210 - 36M - Regular Plan - Dividend - Regular Payout,141211,0,29,2020-07-14 00:00:00
395,DSP FMP - Series 210 - 36M - Regular Plan - Growth,141214,0,29,2020-07-14 00:00:00
396,DSP FMP - Series 211 - 38M - Direct Plan - Dividend - Quarterly Payout,141321,0,29,2020-07-14 00:00:00
397,DSP FMP - Series 211 - 38M - Direct Plan - Dividend - Regular Payout,141320,0,29,2020-07-14 00:00:00
398,DSP FMP - Series 211 - 38M - Direct Plan - Growth,141317,0,29,2020-07-14 00:00:00
399,DSP FMP - Series 211 - 38M - Regular Plan - Dividend - Quarterly Payout,141322,0,29,2020-07-14 00:00:00
400,DSP FMP - Series 211 - 38M - Regular Plan - Dividend - Regular Payout,141319,0,29,2020-07-14 00:00:00
401,DSP FMP - Series 211 - 38M - Regular Plan - Growth,141318,0,29,2020-07-14 00:00:00
402,DSP FMP Series - 217 - 40M - Direct Plan - Dividend Payout,142165,0,29,2020-07-14 00:00:00
403,DSP FMP Series - 217 - 40M - Direct Plan - Dividend Quarterly Payout,142166,0,29,2020-07-14 00:00:00
404,DSP FMP Series - 217 - 40M - Direct Plan - Growth,142164,0,29,2020-07-14 00:00:00
405,DSP FMP Series - 217 - 40M - Regular Plan - Dividend Payout,142163,0,29,2020-07-14 00:00:00
406,DSP FMP Series - 217 - 40M - Regular Plan - Dividend Quarterly Payout,142168,0,29,2020-07-14 00:00:00
407,DSP FMP Series - 217 - 40M - Regular Plan - Growth,142167,0,29,2020-07-14 00:00:00
408,DSP FMP - Series 210 - 36M - Direct Plan - Growth,141215,0,29,2020-07-14 00:00:00
409,DSP FMP - Series 210 - 36M - Direct Plan - Dividend - Regular Payout,141213,0,29,2020-07-14 00:00:00
410,DSP FMP - Series 210 - 36M - Direct Plan - Dividend - Quarterly Payout,141212,0,29,2020-07-14 00:00:00
411,DSP FMP - Series 209 -37M - Regular Plan - Growth,141101,0,29,2020-07-14 00:00:00
412,DSP Dual Advantage Fund - Series 49 - 42M - Regular - Dividend Payout,140061,0,29,2020-07-14 00:00:00
413,DSP Dual Advantage Fund - Series 49 - 42M - Regular - Growth,140062,0,29,2020-07-14 00:00:00
414,DSP FMP - Series 204 - 37M - Direct Plan - Dividend - Regular Payout,140834,0,29,2020-07-14 00:00:00
415,DSP FMP - Series 204 - 37M - Direct Plan - Growth,140833,0,29,2020-07-14 00:00:00
416,DSP FMP - Series 204 - 37M - Regular Plan - Dividend - Quarterly Payout,140832,0,29,2020-07-14 00:00:00
417,DSP FMP - Series 204 - 37M - Regular Plan - Dividend - Regular Payout,140829,0,29,2020-07-14 00:00:00
418,DSP FMP - Series 204 - 37M - Regular Plan - Growth,140831,0,29,2020-07-14 00:00:00
419,DSP FMP Series - 218 - 40M - Direct Plan - Dividend Payout,142255,0,29,2020-07-14 00:00:00
420,DSP FMP - Series 205 - 37M - Direct Plan - Dividend - Regular Payout,141022,0,29,2020-07-14 00:00:00
421,DSP FMP - Series 205 - 37M - Regular Plan - Dividend - Quarterly Payout,141020,0,29,2020-07-14 00:00:00
422,DSP FMP - Series 205 - 37M - Regular Plan - Growth,141018,0,29,2020-07-14 00:00:00
423,DSP FMP - Series 209 - 37M - Direct Plan - Dividend - Quarterly Payout,141106,0,29,2020-07-14 00:00:00
424,DSP FMP - Series 209 - 37M - Direct Plan - Dividend - Regular Payout,141103,0,29,2020-07-14 00:00:00
425,DSP FMP - Series 209 - 37M - Direct Plan - Growth,141104,0,29,2020-07-14 00:00:00
426,DSP FMP - Series 209 - 37M - Regular Plan - Dividend - Quarterly Payout,141105,0,29,2020-07-14 00:00:00
427,DSP FMP - Series 209 - 37M - Regular Plan - Dividend - Regular Payout,141102,0,29,2020-07-14 00:00:00
428,DSP FMP - Series 205 - 37M - Direct Plan - Growth,141021,0,29,2020-07-14 00:00:00
429,DSP FMP Series - 227 - 39M - Regular Plan - Dividend Quarterly Payout,143034,0,29,2020-07-14 00:00:00
430,DSP FMP Series - 218 - 40M - Direct Plan - Dividend Quarterly Payout,142253,0,29,2020-07-14 00:00:00
431,DSP FMP Series - 218 - 40M - Regular Plan - Dividend Payout,142251,0,29,2020-07-14 00:00:00
432,DSP FMP Series - 223 - 39M - Regular Plan - Dividend Payout,142785,0,29,2020-07-14 00:00:00
433,DSP FMP Series - 223 - 39M - Regular Plan - Dividend Quarterly Payout,142784,0,29,2020-07-14 00:00:00
434,DSP FMP Series - 223 - 39M - Regular Plan - Growth,142783,0,29,2020-07-14 00:00:00
435,DSP FMP Series - 224 - 39M - Direct Plan - Dividend Quarterly Payout,142839,0,29,2020-07-14 00:00:00
436,DSP FMP Series - 224 - 39M - Direct Plan - Growth,142837,0,29,2020-07-14 00:00:00
437,DSP FMP Series - 224 - 39M - Regular Plan - Dividend Payout,142835,0,29,2020-07-14 00:00:00
438,DSP FMP Series - 224 - 39M - Regular Plan - Dividend Quarterly Payout,142836,0,29,2020-07-14 00:00:00
439,DSP FMP Series - 224 - 39M - Regular Plan - Growth,142834,0,29,2020-07-14 00:00:00
440,DSP FMP Series - 226 - 39M - Direct Plan - Dividend Quarterly Payout,142937,0,29,2020-07-14 00:00:00
441,DSP FMP Series - 226 - 39M - Direct Plan - Growth,142939,0,29,2020-07-14 00:00:00
442,DSP FMP Series - 226 - 39M - Regular Plan - Dividend Payout,142935,0,29,2020-07-14 00:00:00
443,DSP FMP Series - 226 - 39M - Regular Plan - Dividend Quarterly Payout,142936,0,29,2020-07-14 00:00:00
444,DSP FMP Series - 226 - 39M - Regular Plan - Growth,142938,0,29,2020-07-14 00:00:00
445,DSP FMP Series - 227 - 39M - Direct Plan - Dividend Payout,143038,0,29,2020-07-14 00:00:00
446,DSP FMP Series - 227 - 39M - Direct Plan - Growth,143037,0,29,2020-07-14 00:00:00
447,DSP FMP Series - 223 - 39M - Direct Plan - Growth,142788,0,29,2020-07-14 00:00:00
448,DSP FMP Series - 223 - 39M - Direct Plan - Dividend Payout,142786,0,29,2020-07-14 00:00:00
449,DSP FMP Series - 221 - 40M - Regular Plan - Growth,142501,0,29,2020-07-14 00:00:00
450,DSP FMP Series - 221 - 40M - Regular Plan - Dividend Quarterly Payout,142503,0,29,2020-07-14 00:00:00
451,DSP FMP Series - 218 - 40M - Regular Plan - Dividend Quarterly Payout,142250,0,29,2020-07-14 00:00:00
452,DSP FMP Series - 218 - 40M - Regular Plan - Growth,142252,0,29,2020-07-14 00:00:00
453,DSP FMP Series - 219 - 40M - Direct Plan - Dividend Payout,142310,0,29,2020-07-14 00:00:00
454,DSP FMP Series - 219 - 40M - Direct Plan - Dividend Quarterly Payout,142311,0,29,2020-07-14 00:00:00
455,DSP FMP Series - 219 - 40M - Direct Plan - Growth,142309,0,29,2020-07-14 00:00:00
456,DSP FMP Series - 219 - 40M - Regular Plan - Dividend Payout,142307,0,29,2020-07-14 00:00:00
457,DSP FMP Series - 219 - 40M - Regular Plan - Dividend Quarterly Payout,142308,0,29,2020-07-14 00:00:00
458,DSP FMP Series - 218 - 40M - Direct Plan - Growth,142254,0,29,2020-07-14 00:00:00
459,DSP FMP Series - 219 - 40M - Regular Plan - Growth,142306,0,29,2020-07-14 00:00:00
460,DSP FMP Series - 220 - 40M - Regular Plan - Dividend Payout,142472,0,29,2020-07-14 00:00:00
461,DSP FMP Series - 220 - 40M - Regular Plan - Dividend Quarterly Payout,142474,0,29,2020-07-14 00:00:00
462,DSP FMP Series - 220 - 40M - Regular Plan - Growth,142471,0,29,2020-07-14 00:00:00
463,DSP FMP Series - 221 - 40M - Direct Plan - Dividend Payout,142506,0,29,2020-07-14 00:00:00
464,DSP FMP Series - 221 - 40M - Direct Plan - Dividend Quarterly Payout,142505,0,29,2020-07-14 00:00:00
